1.33183183183183E-6,0.069696,0.1331632,0.1988352,0.2030108,0.228744,0.241842,0.231684,0.1931464,0.2270704,0.2070272,0.2142228,0.2462812,0.2817916,0.3423732,0.3965432,0.480792,0.5265424,0.6013916,0.6148624,0.7015768,0.6655724,0.6146252,0.6372288,0.638006,0.5860148,0.6307236,0.6668776,0.6145852,0.577896,0.5394648,0.4759824,0.4198496,0.3518432,0.2815112,0.2288416,0.1786832,0.1371472,0.1131304,0.0944356,0.065274,0.046218
1.34034034034034E-6,0.0720444,0.1366632,0.2034992,0.2078764,0.2340988,0.247598,0.23773,0.1991488,0.2337408,0.2135116,0.2210332,0.253672,0.2898844,0.3514468,0.4066772,0.4923532,0.5389564,0.6151392,0.629176,0.7169424,0.680654,0.6291556,0.6516636,0.6519192,0.599128,0.6437872,0.679804,0.6265164,0.588966,0.5495516,0.4849144,0.4276772,0.3583668,0.2868156,0.2330632,0.1819112,0.1395944,0.1150604,0.0959764,0.066338,0.0469468
1.34884884884885E-6,0.0744468,0.140214,0.208212,0.2127964,0.2395052,0.2534104,0.2438568,0.2052648,0.2405284,0.2201276,0.2279856,0.2612088,0.2981276,0.3606708,0.4169672,0.5040716,0.5515352,0.629056,0.6436772,0.7324872,0.6959288,0.6438916,0.666294,0.6660144,0.6124256,0.6570104,0.692868,0.6385784,0.6001552,0.5597428,0.4939416,0.4355868,0.364958,0.2921768,0.2373288,0.1851716,0.1420664,0.1170088,0.0975304,0.0674108,0.0476816
1.35735735735736E-6,0.076904,0.1438168,0.2129744,0.2177716,0.2449636,0.2592792,0.250064,0.2114944,0.2474336,0.2268768,0.2350816,0.2688932,0.3065224,0.3700456,0.427412,0.5159448,0.5642756,0.6431392,0.6583636,0.7482084,0.7113944,0.658832,0.6811188,0.68029,0.6259068,0.6703932,0.7060692,0.6507708,0.611464,0.5700388,0.5030644,0.4435792,0.371618,0.2975956,0.2416388,0.1884656,0.1445636,0.1189756,0.099098,0.0684932,0.048422
1.36586586586587E-6,0.079416,0.1474708,0.2177852,0.2228008,0.2504728,0.2652036,0.2563512,0.217838,0.254456,0.2337592,0.2423208,0.2767248,0.3150688,0.379572,0.4380128,0.5279736,0.5771792,0.6573892,0.6732348,0.7641056,0.7270508,0.6739772,0.6961384,0.6947472,0.639572,0.6839352,0.7194064,0.6630924,0.6228904,0.580438,0.512282,0.4516532,0.3783452,0.3030708,0.2459924,0.1917916,0.1470848,0.1209604,0.1006784,0.069584,0.0491676
1.37437437437437E-6,0.0819832,0.1511764,0.2226448,0.2278844,0.2560324,0.2711824,0.2627172,0.224294,0.2615944,0.2407744,0.2497032,0.2847032,0.3237664,0.389248,0.4487676,0.5401556,0.5902436,0.671804,0.6882904,0.7801772,0.7428976,0.6893268,0.7113524,0.7093852,0.653422,0.6976364,0.73288,0.6755436,0.6344356,0.5909416,0.5215956,0.45981,0.385142,0.3086044,0.2503904,0.1951504,0.1496312,0.1229632,0.1022716,0.070684,0.0499192
1.38288288288288E-6,0.0846064,0.1549336,0.2275528,0.233022,0.2616416,0.2772148,0.2691616,0.2308632,0.2688492,0.2479232,0.2572296,0.29283,0.3326168,0.3990756,0.4596772,0.5524916,0.6034688,0.686382,0.703528,0.7964216,0.7589324,0.7048792,0.7267596,0.7242028,0.6674552,0.7114956,0.7464884,0.6881236,0.6460988,0.6015488,0.5310044,0.4680488,0.392006,0.3141944,0.254832,0.1985416,0.1522016,0.124984,0.103878,0.0717928,0.050676
1.39139139139139E-6,0.0872852,0.158742,0.232508,0.2382132,0.2672992,0.2833,0.2756832,0.2375452,0.2762196,0.255206,0.2649004,0.3011056,0.34162,0.4090548,0.470742,0.5649808,0.6168544,0.7011236,0.7189476,0.8128376,0.7751552,0.7206344,0.7423592,0.7392,0.6816716,0.725512,0.7602308,0.7008312,0.6578784,0.6122584,0.5405072,0.4763684,0.3989376,0.3198412,0.2593172,0.2019656,0.1547968,0.1270224,0.1054968,0.07291,0.0514376
1.3998998998999E-6,0.0900204,0.162602,0.2375112,0.243458,0.2730056,0.2894372,0.2822816,0.2443392,0.2837044,0.2626216,0.2727152,0.3095296,0.350776,0.4191852,0.4819612,0.5776224,0.6303992,0.7160264,0.734548,0.8294244,0.7915652,0.7365928,0.7581524,0.7543772,0.696072,0.7396864,0.7741068,0.7136664,0.6697744,0.62307,0.550104,0.4847684,0.4059356,0.3255444,0.2638452,0.2054204,0.1574156,0.129078,0.1071276,0.0740356,0.0522048
1.40840840840841E-6,0.092812,0.1665132,0.2425616,0.2487556,0.2787592,0.2956252,0.288956,0.2512452,0.2913044,0.270172,0.2806756,0.3181032,0.3600852,0.4294664,0.4933336,0.5904144,0.6441012,0.7310888,0.7503272,0.8461796,0.8081604,0.752752,0.7741368,0.7697328,0.7106552,0.7540176,0.788116,0.7266284,0.6817868,0.6339836,0.5597944,0.4932492,0.4130012,0.331304,0.2684168,0.208908,0.1600592,0.1311512,0.1087712,0.07517,0.0529772
